id,code,type,product_qty,active,ready_to_produce,consumption,sequence,product_tmpl_id/id,product_uom_id/id,previous_bom_id/id,company_id/id,bom_line_ids/id,bom_line_ids/product_id/id,bom_line_ids/product_uom_id/id,bom_line_ids/product_qty,bom_line_ids/manual_consumption,bom_line_ids/sequence
,,,,,,,,,,,,marin_data.mrp_bom_line_1390,marin_data.product_product_1122,uom.product_uom_kgm,0.67,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1391,marin_data.product_product_2121,uom.product_uom_kgm,6.1,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1392,marin_data.product_product_1573,uom.product_uom_kgm,0.24,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1393,marin_data.product_product_1868,uom.product_uom_unit,500.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1394,marin_data.product_product_1870,uom.product_uom_unit,500.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1395,marin_data.product_product_2097,uom.product_uom_unit,500.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1396,marin_data.product_product_2106,uom.product_uom_unit,42.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1397,marin_data.product_product_1501,uom.product_uom_unit,42.0,,14
,,,,,,,,,,,,marin_data.mrp_bom_line_1398,marin_data.product_product_2329,uom.product_uom_unit,1.0,,15
mrp_bom_1046,Refill Magistop XM 250 EC 12x1L  Batch 500L,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1767,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1399,marin_data.product_product_2029,uom.product_uom_litre,500.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1400,marin_data.product_product_1868,uom.product_uom_unit,500.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1401,marin_data.product_product_1665,uom.product_uom_unit,500.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1402,marin_data.product_product_2115,uom.product_uom_unit,542.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1403,marin_data.product_product_1501,uom.product_uom_unit,42.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1404,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1047,Refill Magistop XM 250 EC 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1767,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1405,marin_data.product_product_2029,uom.product_uom_litre,1000.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1406,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1407,marin_data.product_product_1665,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1408,marin_data.product_product_2115,uom.product_uom_unit,1084.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1409,marin_data.product_product_1501,uom.product_uom_unit,84.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1410,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1048,Refill Magistop XM 250 EC 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1767,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1411,marin_data.product_product_2029,uom.product_uom_litre,200.0,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1412,marin_data.product_product_1868,uom.product_uom_unit,200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1413,marin_data.product_product_1665,uom.product_uom_unit,200.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1414,marin_data.product_product_2115,uom.product_uom_unit,217.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1415,marin_data.product_product_1501,uom.product_uom_unit,17.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1416,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1049,Formulate Omipro CT  375+375 SC 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1892,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1417,marin_data.product_product_1122,uom.product_uom_kgm,3.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1418,marin_data.product_product_1259,uom.product_uom_kgm,42.23,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1419,marin_data.product_product_1260,uom.product_uom_kgm,42.23,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1420,marin_data.product_product_1401,uom.product_uom_kgm,398.96,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1421,marin_data.product_product_1521,uom.product_uom_kgm,13.8,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1422,marin_data.product_product_1573,uom.product_uom_kgm,1.38,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1423,marin_data.product_product_1728,uom.product_uom_kgm,41.4,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1424,marin_data.product_product_1764,uom.product_uom_kgm,35.69,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1425,marin_data.product_product_1765,uom.product_uom_kgm,486.37,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1426,marin_data.product_product_1832,uom.product_uom_kgm,11.04,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1427,marin_data.product_product_1839,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1428,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1429,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1430,marin_data.product_product_2009,uom.product_uom_kgm,439.14,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1431,marin_data.product_product_2101,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1432,marin_data.product_product_2109,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1433,marin_data.product_product_2329,uom.product_uom_unit,3.0,,1
mrp_bom_1050,Formulate Omipro CT  375+375 SC 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1892,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1434,marin_data.product_product_1122,uom.product_uom_kgm,0.69,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1435,marin_data.product_product_1259,uom.product_uom_kgm,8.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1436,marin_data.product_product_1260,uom.product_uom_kgm,8.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1437,marin_data.product_product_1401,uom.product_uom_kgm,79.79,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1438,marin_data.product_product_1521,uom.product_uom_kgm,2.76,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1439,marin_data.product_product_1573,uom.product_uom_kgm,0.28,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1440,marin_data.product_product_1728,uom.product_uom_kgm,8.28,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1441,marin_data.product_product_1764,uom.product_uom_kgm,7.14,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1442,marin_data.product_product_1765,uom.product_uom_kgm,97.27,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1443,marin_data.product_product_1832,uom.product_uom_kgm,2.21,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1444,marin_data.product_product_1839,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1445,marin_data.product_product_1868,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1446,marin_data.product_product_1870,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1447,marin_data.product_product_2009,uom.product_uom_kgm,87.83,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1448,marin_data.product_product_2101,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1449,marin_data.product_product_2109,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1450,marin_data.product_product_2329,uom.product_uom_unit,1.0,,1
mrp_bom_1051,Formulate Omipro XM 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1451,marin_data.product_product_1259,uom.product_uom_kgm,12.91,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1452,marin_data.product_product_1260,uom.product_uom_kgm,1.08,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1453,marin_data.product_product_1427,uom.product_uom_kgm,0.09,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1454,marin_data.product_product_1521,uom.product_uom_kgm,0.93,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1455,marin_data.product_product_1573,uom.product_uom_kgm,0.54,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1456,marin_data.product_product_1728,uom.product_uom_kgm,32.29,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1457,marin_data.product_product_1764,uom.product_uom_kgm,32.29,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1458,marin_data.product_product_1765,uom.product_uom_kgm,253.51,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1459,marin_data.product_product_1839,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1460,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1461,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1462,marin_data.product_product_2009,uom.product_uom_kgm,742.58,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1463,marin_data.product_product_2102,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1464,marin_data.product_product_2110,uom.product_uom_unit,83.0,,1
mrp_bom_1052,Formulate Omipro XM 12x1L Batch 200,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1465,marin_data.product_product_1259,uom.product_uom_kgm,2.58,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1466,marin_data.product_product_1260,uom.product_uom_kgm,0.22,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1467,marin_data.product_product_1427,uom.product_uom_kgm,0.02,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1468,marin_data.product_product_1521,uom.product_uom_kgm,0.19,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1469,marin_data.product_product_1573,uom.product_uom_kgm,0.11,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1470,marin_data.product_product_1728,uom.product_uom_kgm,6.46,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1471,marin_data.product_product_1764,uom.product_uom_kgm,6.46,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1472,marin_data.product_product_1765,uom.product_uom_kgm,50.7,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1473,marin_data.product_product_1839,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1474,marin_data.product_product_1868,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1475,marin_data.product_product_1870,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1476,marin_data.product_product_2009,uom.product_uom_kgm,148.52,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1477,marin_data.product_product_2102,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1478,marin_data.product_product_2110,uom.product_uom_unit,17.0,,1
mrp_bom_1053,Refill Omipro XM 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1479,marin_data.product_product_2359,uom.product_uom_litre,1000.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1480,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1481,marin_data.product_product_1664,uom.product_uom_unit,1000.0,,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1482,marin_data.product_product_2102,uom.product_uom_unit,1000.0,,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1483,marin_data.product_product_2110,uom.product_uom_unit,84.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1484,marin_data.product_product_1501,uom.product_uom_unit,84.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1485,marin_data.product_product_2329,uom.product_uom_unit,2.0,,14
mrp_bom_1054,Refill Omipro XM 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1486,marin_data.product_product_2008,uom.product_uom_litre,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1487,marin_data.product_product_1663,uom.product_uom_unit,200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1488,marin_data.product_product_1664,uom.product_uom_unit,200.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1489,marin_data.product_product_2102,uom.product_uom_unit,200.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1490,marin_data.product_product_1501,uom.product_uom_unit,17.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1491,marin_data.product_product_2110,uom.product_uom_unit,17.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1492,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1055,Refill Veridia XM XM 8x0.600 Batch 1000Kg,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2302,marin.uom_117,,marin_data.company_lmmr,marin_data.mrp_bom_line_1493,marin_data.product_product_1605,uom.product_uom_kgm,600.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1494,marin_data.product_product_1733,uom.product_uom_unit,1000.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1495,marin_data.product_product_1133,uom.product_uom_unit,125.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1496,marin_data.product_product_1502,uom.product_uom_unit,125.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1497,marin_data.product_product_2329,uom.product_uom_unit,1.0,,12
mrp_bom_1056,Refill Veridia XM XM 8x0.600 Batch 200Kg,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2302,marin.uom_117,,marin_data.company_lmmr,marin_data.mrp_bom_line_1498,marin_data.product_product_1605,uom.product_uom_kgm,120.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1499,marin_data.product_product_1733,uom.product_uom_unit,200.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1500,marin_data.product_product_1133,uom.product_uom_unit,25.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1501,marin_data.product_product_1502,uom.product_uom_unit,25.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1502,marin_data.product_product_2329,uom.product_uom_unit,1.0,,12
mrp_bom_1057,Refill Veridia XM XM 8x0.600 Batch 500Kg,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2302,marin.uom_117,,marin_data.company_lmmr,marin_data.mrp_bom_line_1503,marin_data.product_product_1605,uom.product_uom_kgm,300.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1504,marin_data.product_product_1733,uom.product_uom_unit,500.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1505,marin_data.product_product_1133,uom.product_uom_unit,63.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1506,marin_data.product_product_1502,uom.product_uom_unit,63.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1507,marin_data.product_product_2329,uom.product_uom_unit,1.0,,12
mrp_bom_1058,Refill Zelen XM Calcio 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2365,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1508,marin_data.product_product_1847,uom.product_uom_kgm,1200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1509,marin_data.product_product_1665,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1510,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1511,marin_data.product_product_2360,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1512,marin_data.product_product_2361,uom.product_uom_unit,84.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1513,marin_data.product_product_1501,uom.product_uom_unit,84.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1514,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1059,Refill Zelen XM Calcio 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2365,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1515,marin_data.product_product_1847,uom.product_uom_kgm,240.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1516,marin_data.product_product_1665,uom.product_uom_unit,200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1517,marin_data.product_product_1663,uom.product_uom_unit,200.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1518,marin_data.product_product_2360,uom.product_uom_unit,200.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1519,marin_data.product_product_2361,uom.product_uom_unit,17.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1520,marin_data.product_product_1501,uom.product_uom_unit,17.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1521,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1060,Refill Zelen XM Calcio 12x1L Batch 500L,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2365,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1522,marin_data.product_product_1847,uom.product_uom_kgm,600.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1523,marin_data.product_product_1665,uom.product_uom_unit,500.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1524,marin_data.product_product_1663,uom.product_uom_unit,500.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1525,marin_data.product_product_2360,uom.product_uom_unit,500.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1526,marin_data.product_product_2361,uom.product_uom_unit,42.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1527,marin_data.product_product_1501,uom.product_uom_unit,42.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1528,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1061,Refill Zelen XM Potasio 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2366,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1529,marin_data.product_product_2021,uom.product_uom_kgm,1300.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1530,marin_data.product_product_1665,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1531,marin_data.product_product_1663,uom.product_uom_unit,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1532,marin_data.product_product_2362,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1533,marin_data.product_product_2363,uom.product_uom_unit,84.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1534,marin_data.product_product_1501,uom.product_uom_unit,84.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1535,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1062,Refill Zelen XM Potasio 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2366,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1536,marin_data.product_product_2021,uom.product_uom_kgm,260.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1537,marin_data.product_product_1665,uom.product_uom_unit,200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1538,marin_data.product_product_1663,uom.product_uom_unit,200.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1539,marin_data.product_product_2362,uom.product_uom_unit,200.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1540,marin_data.product_product_2363,uom.product_uom_unit,17.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1541,marin_data.product_product_1501,uom.product_uom_unit,17.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1542,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1063,Refill Zelen XM Potasio 12x1L Batch 500L,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2366,uom.product_uom_litre,,marin_data.company_lmmr,marin_data.mrp_bom_line_1543,marin_data.product_product_2021,uom.product_uom_kgm,650.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1544,marin_data.product_product_1665,uom.product_uom_unit,500.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1545,marin_data.product_product_1663,uom.product_uom_unit,500.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1546,marin_data.product_product_2362,uom.product_uom_unit,500.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1547,marin_data.product_product_2363,uom.product_uom_unit,42.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1548,marin_data.product_product_1501,uom.product_uom_unit,42.0,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1549,marin_data.product_product_2329,uom.product_uom_unit,1.0,,7
mrp_bom_1064,Refill Zelen XM 90 8x1kg Batch 1000Kg,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2367,uom.product_uom_kgm,,marin_data.company_lmmr,marin_data.mrp_bom_line_1550,marin_data.product_product_2020,uom.product_uom_kgm,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1551,marin_data.product_product_2358,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1552,marin_data.product_product_2364,uom.product_uom_unit,125.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1553,marin_data.product_product_1501,uom.product_uom_unit,125.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1554,marin_data.product_product_2329,uom.product_uom_unit,1.0,,5
mrp_bom_1065,Refill Zelen XM 90 8x1kg Batch 200Kg,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2367,uom.product_uom_kgm,,marin_data.company_lmmr,marin_data.mrp_bom_line_1555,marin_data.product_product_2020,uom.product_uom_kgm,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1556,marin_data.product_product_2358,uom.product_uom_unit,200.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1557,marin_data.product_product_2364,uom.product_uom_unit,25.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1558,marin_data.product_product_1501,uom.product_uom_unit,25.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1559,marin_data.product_product_2329,uom.product_uom_unit,1.0,,5
mrp_bom_1066,Refill Zelen XM 90 8x1kg Batch 500Kg,Manufacture this product,500.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2367,uom.product_uom_kgm,,marin_data.company_lmmr,marin_data.mrp_bom_line_1560,marin_data.product_product_2020,uom.product_uom_kgm,500.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1561,marin_data.product_product_2358,uom.product_uom_unit,500.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1562,marin_data.product_product_2364,uom.product_uom_unit,63.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1563,marin_data.product_product_1501,uom.product_uom_unit,63.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1564,marin_data.product_product_2329,uom.product_uom_unit,1.0,,5
mrp_bom_1067,Formulate Alfaspray XM 12x1L Batch 1000L,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1201,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1565,marin_data.product_product_1765,uom.product_uom_kgm,604.12,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1566,marin_data.product_product_1728,uom.product_uom_kgm,34.41,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1567,marin_data.product_product_1725,uom.product_uom_kgm,229.4,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1568,marin_data.product_product_1727,uom.product_uom_kgm,114.7,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1569,marin_data.product_product_1726,uom.product_uom_kgm,51.61,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1570,marin_data.product_product_1200,uom.product_uom_kgm,91.76,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1571,marin_data.product_product_2121,uom.product_uom_kgm,19.49,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1572,marin_data.product_product_2080,uom.product_uom_kgm,0.34,True,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1573,marin_data.product_product_2081,uom.product_uom_kgm,1.14,True,9
,,,,,,,,,,,,marin_data.mrp_bom_line_1574,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1575,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1576,marin_data.product_product_1839,uom.product_uom_unit,83.0,,12
,,,,,,,,,,,,marin_data.mrp_bom_line_1577,marin_data.product_product_2114,uom.product_uom_unit,1083.0,,13
,,,,,,,,,,,,marin_data.mrp_bom_line_1578,marin_data.product_product_2329,uom.product_uom_unit,1.0,,14
mrp_bom_1068,Formulate Alfaspray XM 12x1L Batch 200L,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1201,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1579,marin_data.product_product_1765,uom.product_uom_kgm,120.82,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1580,marin_data.product_product_1728,uom.product_uom_kgm,6.88,True,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1581,marin_data.product_product_1725,uom.product_uom_kgm,45.88,True,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1582,marin_data.product_product_1727,uom.product_uom_kgm,22.94,True,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1583,marin_data.product_product_1726,uom.product_uom_kgm,10.32,True,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1584,marin_data.product_product_1200,uom.product_uom_kgm,18.35,True,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1585,marin_data.product_product_2121,uom.product_uom_kgm,3.89,True,7
,,,,,,,,,,,,marin_data.mrp_bom_line_1586,marin_data.product_product_2080,uom.product_uom_kgm,0.07,True,8
