id,name,default_code,type,uom_id/id,uom_po_id/id,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,rent_ok,sale_ok,landed_cost_ok,is_published,is_storable,tracking,invoice_policy,purchase_method,pos_categ_ids/id,categ_id/id,unspsc_code_id/id
marin.product_template_1220,Agry-gent Plus 800 0.800kg,,Goods,marin.uom_uom_107,marin.uom_uom_107,0.0,1.0,0.0,0.8,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_133,product_unspsc.unspsc_code_50466226
marin.product_template_1221,Akito 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,400.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1222,Alabaster 1x15kg,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,32.45,0.0,0.0,1.0,,0.0,,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1223,Alcohol laurico etoxilado 9 moles 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,6783.25,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,product_unspsc.unspsc_code_12164802
marin.product_template_1224,Alfaspray XM 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,140.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,True,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_124,product_unspsc.unspsc_code_12142100
marin.product_template_1225,Alfaspray XM 1x10L,,Goods,marin.uom_uom_153,marin.uom_uom_153,17677.44,1350.0,0.0,10.0,0.0,,0.0,True,True,,True,,True,,True,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_124,product_unspsc.unspsc_code_12142100
marin.product_template_1226,Algamax 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1227,Aliette 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,6900.0,420.0,0.001,1.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1228,Aliette 1x2kg,,Goods,marin.uom_uom_133,marin.uom_uom_133,57.0,940.0,0.0,2.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1229,Allectus 300SC 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,1120.0,1600.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1230,Allectus GR 1x25kg,,Goods,marin.uom_uom_123,marin.uom_uom_123,0.0,800.0,0.0,25.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1231,Allium 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,69.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_155,product_unspsc.unspsc_code_10171500
marin.product_template_1232,Ally 0.050kg,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,88.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_145,product_unspsc.unspsc_code_10161900
marin.product_template_1233,Almanack 0.500kg,,Goods,marin.uom_uom_110,marin.uom_uom_110,0.0,1000.0,0.0,0.5,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1234,Almirante Ca 1ton,,Goods,uom.product_uom_ton,uom.product_uom_ton,111.0,1.0,0.0,1000.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_131,product_unspsc.unspsc_code_10161530
marin.product_template_1235,Alto 100 0.100L,,Goods,marin.uom_uom_147,marin.uom_uom_147,0.0,115.0,0.0,0.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_143,product_unspsc.unspsc_code_10161901
marin.product_template_1236,Alto 100 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,970.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_143,product_unspsc.unspsc_code_10161901
marin.product_template_1237,Amber 75SG 0.100kg,,Goods,marin.uom_uom_117,marin.uom_uom_117,0.0,215.0,0.0,0.1,0.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On received quantities,,marin.product_category_149,
marin.product_template_1238,Ambush 340 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,3111.75,0.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1239,Ambush 50 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,300.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1240,Amcotone 0.120kg,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,250.0,0.0,0.12,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1241,Amistar 1x3kg,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,9300.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1242,Amistar 50WG 0.100kg,,Goods,marin.uom_uom_117,marin.uom_uom_117,0.0,290.0,0.0,0.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1243,Amistar 50WG 0.500kg,,Goods,marin.uom_uom_110,marin.uom_uom_110,0.0,1740.0,0.0,0.5,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1244,Amistar Gold 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,2800.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1245,Ampligo 0.150L,,Goods,marin.uom_uom_145,marin.uom_uom_145,0.0,450.0,0.0,0.15,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1246,Ampligo 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,2600.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1247,Anafur 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,380.0,0.001,1.1,1.0,,0.0,,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1248,Anater 5% 1x20kg,,Goods,marin.uom_uom_124,marin.uom_uom_124,0.0,460.0,0.0,20.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1249,Anatrina 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,320.0,0.0,1.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_150,product_unspsc.unspsc_code_10161900
marin.product_template_1250,Antracol WP70 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,235.0,0.001,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,product_unspsc.unspsc_code_10161901
marin.product_template_1251,Anubis 70 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,894.04,260.0,0.0,1.0,1.0,,0.0,True,,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_134,
marin.product_template_1252,Applaud 0.500L,,Goods,marin.uom_uom_140,marin.uom_uom_140,590.0,680.0,0.0,0.55,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1253,Apron XL 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,2000.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1254,Apron XL 1gal,,Goods,uom.product_uom_gal,uom.product_uom_gal,0.0,7100.0,0.0,4.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_142,product_unspsc.unspsc_code_10161901
marin.product_template_1255,Argomes 0.400L,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,600.0,0.0,0.4,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_147,product_unspsc.unspsc_code_10161900
marin.product_template_1256,Argos 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,75.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,product_unspsc.unspsc_code_10161901
marin.product_template_1257,Aria 0.150kg,,Goods,marin.uom_uom_116,marin.uom_uom_116,0.0,3700.0,0.0,0.15,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1258,Aria 0.600kg,,Goods,marin.uom_uom_109,marin.uom_uom_109,0.0,3700.0,0.0,0.6,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1259,Arquia 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,650.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1260,Arrow 120 0.500L,,Goods,marin.uom_uom_140,marin.uom_uom_140,0.0,400.0,0.0,0.55,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_146,product_unspsc.unspsc_code_10161805
marin.product_template_1261,Arrow 240 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1480.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_146,product_unspsc.unspsc_code_10161805
marin.product_template_1262,Asanit XM 500 WDG 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,3600.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_152,product_unspsc.unspsc_code_10171500
marin.product_template_1263,Aspersora Arimitsu Azul SD-260,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1264,Aspersora Arimitsu Roja SD-250,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1265,Aspersora Honda 4 tiempos,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,9660.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1266,Aspersora Hyundai HYD253 25L,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,5000.0,0.0,0.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1267,Aspersora Jacto PJM/GX25 20L,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,6000.0,0.0,0.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1268,Aspersora Kaaz,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,5250.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1269,Aspersora Kinro KR2026,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,3700.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1270,Aspersora M Power 3WZ-900,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,3680.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1271,Aspersora Maruyama,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,5780.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1272,Aspersora PJN20,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,9000.0,0.0,0.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1273,Aspersora Shiraiwa GX35,,Goods,uom.product_uom_unit,uom.product_uom_unit,516.88,6830.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1274,Aspersora Shiraiwa PWC-768M,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,3900.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1275,Aspersora Swismex 425100 Piraña 15L,,Goods,uom.product_uom_unit,uom.product_uom_unit,568.0699999999999,1000.0,0.0,0.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1276,Aspersora XP20,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,900.0,0.0,0.0,1.0,,0.0,True,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1277,Aspersora manual de Mochila Portatil Modelo 425015 reforzada,,Goods,uom.product_uom_unit,uom.product_uom_unit,577.24,0.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_163,
marin.product_template_1278,Asphix 90 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,270.0,105.0,0.0,1.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_155,product_unspsc.unspsc_code_10171500
marin.product_template_1279,Aspid Max 0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,0.0,250.0,0.0,0.27,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1280,Aspid Max 0.950L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,900.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_154,product_unspsc.unspsc_code_10171500
marin.product_template_1281,Atento 0.250kg,,Goods,marin.uom_uom_112,marin.uom_uom_112,0.0,500.0,0.0,0.25,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_155,product_unspsc.unspsc_code_10171500
marin.product_template_1282,Atlas G-5002L-LQ-(CQ) 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1283,Atlox 4913-LQ-(BR) 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_115,
marin.product_template_1284,Atramix 90% 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,190.0,0.001,1.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_150,product_unspsc.unspsc_code_10161901
marin.product_template_1285,Atrazina 90 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,0.0,0.001,1.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_150,product_unspsc.unspsc_code_10161900
marin.product_template_1286,"Automovil, camion, camioneta, carro, montacargas, remolque, vehiculo",,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,413448.2759,0.0,0.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_105,product_unspsc.unspsc_code_24112007
marin.product_template_1287,Avena semilla 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,0.0,0.001,1.0,1.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_165,
marin.product_template_1288,Avolant 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1810.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_151,product_unspsc.unspsc_code_10171500
marin.product_template_1289,Axe B 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,250.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_130,product_unspsc.unspsc_code_10161527
marin.product_template_1290,Axe Root 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,280.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,
marin.product_template_1291,Axefol K-45 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,250.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_128,product_unspsc.unspsc_code_10161527
marin.product_template_1292,Axefol K-45 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,1200.0,0.0,5.5,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_128,product_unspsc.unspsc_code_10161527
marin.product_template_1293,Axefol plus 16-10-15 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,200.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1294,Axen 0.250L,,Goods,marin.uom_uom_143,marin.uom_uom_143,405.0,300.0,0.0,0.27,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1295,Axen 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,250.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1296,Axequel Trans Ca Bo 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,420.0,200.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_129,product_unspsc.unspsc_code_10161527
marin.product_template_1297,Axesal 1x20L,,Goods,marin.uom_uom_151,marin.uom_uom_151,0.0,2200.0,0.0,25.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1298,Axestim 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,480.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1299,Axestim 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,2200.0,0.0,5.5,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1300,Axesurf 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,100.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_124,product_unspsc.unspsc_code_12142100
marin.product_template_1301,Azufre,,Goods,uom.product_uom_unit,uom.product_uom_unit,450.0,1.0,0.0,0.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_141,product_unspsc.unspsc_code_10161901
marin.product_template_1302,AzureXtra 0.500L,,Goods,marin.uom_uom_140,marin.uom_uom_140,1562.0,900.0,0.0,0.55,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1303,Baciver 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,1000.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_140,product_unspsc.unspsc_code_10161901
marin.product_template_1304,Bactrol 2X 0.800kg,,Goods,marin.uom_uom_107,marin.uom_uom_107,0.0,600.0,0.0,0.8,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_133,product_unspsc.unspsc_code_10161901
marin.product_template_1305,Balazo 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,0.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_156,product_unspsc.unspsc_code_10171500
marin.product_template_1306,Balazo 1x20kg,,Goods,marin.uom_uom_124,marin.uom_uom_124,14719.869999999999,400.0,0.0,20.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1307,Banjo 500 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1700.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_136,product_unspsc.unspsc_code_10161901
marin.product_template_1308,Bank 1x5kg,,Goods,marin.uom_uom_131,marin.uom_uom_131,0.0,2000.0,0.0,5.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_134,product_unspsc.unspsc_code_10161901
marin.product_template_1309,Bank New 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,370.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_134,product_unspsc.unspsc_code_10161901
marin.product_template_1310,Bankit 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1650.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_10161901
marin.product_template_1311,Bankit 1x5L,,Goods,marin.uom_uom_155,marin.uom_uom_155,0.0,1.0,0.0,5.5,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_138,product_unspsc.unspsc_code_50466844
marin.product_template_1312,Banvel 12-24 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,310.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_148,product_unspsc.unspsc_code_10161900
marin.product_template_1313,Banzai 0.250kg,,Goods,marin.uom_uom_112,marin.uom_uom_112,0.0,1100.0,0.0,0.25,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1314,Banzai 0.500kg,,Goods,marin.uom_uom_110,marin.uom_uom_110,0.0,2200.0,0.0,0.5,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_153,product_unspsc.unspsc_code_10171500
marin.product_template_1315,Barbet 720 SA 0.950L,,Goods,marin.uom_uom_137,marin.uom_uom_137,0.0,220.0,0.0,1.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,
marin.product_template_1316,Barbet 720 SA 1x20L,,Goods,marin.uom_uom_151,marin.uom_uom_151,0.0,1.0,0.0,25.0,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,product_unspsc.unspsc_code_10161901
marin.product_template_1317,Barbet Metax 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,220.0,0.0,1.0,0.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_141,
marin.product_template_1318,Basagran 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,3779.0,460.0,0.001,1.1,1.0,,0.0,,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_145,product_unspsc.unspsc_code_10161900
marin.product_template_1319,Bavaro 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,1.0,0.0,1.0,0.0,,0.0,True,,,True,,True,,,True,By Quantity,Ordered quantities,On received quantities,,marin.product_category_151,
marin.product_template_1320,Bavistin 500 DF 1kg,,Goods,uom.product_uom_kgm,uom.product_uom_kgm,0.0,0.0,0.001,1.0,1.0,,0.0,,True,,True,,True,,,True,By Quantity,Ordered quantities,On ordered quantities,,marin.product_category_134,product_unspsc.unspsc_code_10161901
marin.product_template_1321,Bayfolan Forte 1L,,Goods,uom.product_uom_litre,uom.product_uom_litre,0.0,140.0,0.001,1.1,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
marin.product_template_1322,Bayfolan Forte 1x4L,,Goods,uom.product_uom_unit,uom.product_uom_unit,0.0,400.0,0.0,4.0,1.0,,0.0,True,True,,True,,True,,,True,By Lots,Ordered quantities,On ordered quantities,,marin.product_category_127,product_unspsc.unspsc_code_10161527
