id,account_prefix,analytic_distribution,company_id/id,product_id/id,vehicle_id/id
marin.analytic_distribution_model_1985,401.04.00,"{""1590"": 100.0}",marin.company_lmmg,marin.product_product_1158,
marin.analytic_distribution_model_1986,501.01.00,"{""1590"": 100.0}",marin.company_lmmg,marin.product_product_1158,
marin.analytic_distribution_model_1987,401.04.00,"{""1591"": 100.0}",marin.company_lmmg,marin.product_product_1160,
marin.analytic_distribution_model_1988,501.01.00,"{""1591"": 100.0}",marin.company_lmmg,marin.product_product_1160,
marin.analytic_distribution_model_1989,401.04.00,"{""1593"": 100.0}",marin.company_lmmg,marin.product_product_1178,
marin.analytic_distribution_model_1990,501.01.00,"{""1593"": 100.0}",marin.company_lmmg,marin.product_product_1178,
marin.analytic_distribution_model_1991,401.04.00,"{""1594"": 100.0}",marin.company_lmmg,marin.product_product_1179,
marin.analytic_distribution_model_1992,501.01.00,"{""1594"": 100.0}",marin.company_lmmg,marin.product_product_1179,
marin.analytic_distribution_model_1993,401.04.00,"{""1595"": 100.0}",marin.company_lmmg,marin.product_product_1202,
marin.analytic_distribution_model_1994,501.01.00,"{""1595"": 100.0}",marin.company_lmmg,marin.product_product_1202,
marin.analytic_distribution_model_1995,401.04.00,"{""1596"": 100.0}",marin.company_lmmg,marin.product_product_1203,
marin.analytic_distribution_model_1996,501.01.00,"{""1596"": 100.0}",marin.company_lmmg,marin.product_product_1203,
marin.analytic_distribution_model_1997,401.04.00,"{""1597"": 100.0}",marin.company_lmmg,marin.product_product_1214,
marin.analytic_distribution_model_1998,501.01.00,"{""1597"": 100.0}",marin.company_lmmg,marin.product_product_1214,
marin.analytic_distribution_model_1999,401.04.00,"{""1599"": 100.0}",marin.company_lmmg,marin.product_product_1220,
marin.analytic_distribution_model_2000,501.01.00,"{""1599"": 100.0}",marin.company_lmmg,marin.product_product_1220,
marin.analytic_distribution_model_2001,401.04.00,"{""1600"": 100.0}",marin.company_lmmg,marin.product_product_1221,
marin.analytic_distribution_model_2002,501.01.00,"{""1600"": 100.0}",marin.company_lmmg,marin.product_product_1221,
marin.analytic_distribution_model_2003,401.04.00,"{""1598"": 100.0}",marin.company_lmmg,marin.product_product_1222,
marin.analytic_distribution_model_2004,501.01.00,"{""1598"": 100.0}",marin.company_lmmg,marin.product_product_1222,
marin.analytic_distribution_model_2005,401.04.00,"{""1601"": 100.0}",marin.company_lmmg,marin.product_product_1223,
marin.analytic_distribution_model_2006,501.01.00,"{""1601"": 100.0}",marin.company_lmmg,marin.product_product_1223,
marin.analytic_distribution_model_2007,401.04.00,"{""1602"": 100.0}",marin.company_lmmg,marin.product_product_1224,
marin.analytic_distribution_model_2008,501.01.00,"{""1602"": 100.0}",marin.company_lmmg,marin.product_product_1224,
marin.analytic_distribution_model_2009,401.04.00,"{""1603"": 100.0}",marin.company_lmmg,marin.product_product_1231,
marin.analytic_distribution_model_2010,501.01.00,"{""1603"": 100.0}",marin.company_lmmg,marin.product_product_1231,
marin.analytic_distribution_model_2011,401.04.00,"{""1604"": 100.0}",marin.company_lmmg,marin.product_product_1232,
marin.analytic_distribution_model_2012,501.01.00,"{""1604"": 100.0}",marin.company_lmmg,marin.product_product_1232,
marin.analytic_distribution_model_2013,401.04.00,"{""1605"": 100.0}",marin.company_lmmg,marin.product_product_1238,
marin.analytic_distribution_model_2014,501.01.00,"{""1605"": 100.0}",marin.company_lmmg,marin.product_product_1238,
marin.analytic_distribution_model_2015,401.04.00,"{""1606"": 100.0}",marin.company_lmmg,marin.product_product_1239,
marin.analytic_distribution_model_2016,501.01.00,"{""1606"": 100.0}",marin.company_lmmg,marin.product_product_1239,
marin.analytic_distribution_model_2017,401.04.00,"{""1607"": 100.0}",marin.company_lmmg,marin.product_product_1240,
marin.analytic_distribution_model_2018,501.01.00,"{""1607"": 100.0}",marin.company_lmmg,marin.product_product_1240,
marin.analytic_distribution_model_2019,401.04.00,"{""1608"": 100.0}",marin.company_lmmg,marin.product_product_1268,
marin.analytic_distribution_model_2020,501.01.00,"{""1608"": 100.0}",marin.company_lmmg,marin.product_product_1268,
marin.analytic_distribution_model_2021,401.04.00,"{""1609"": 100.0}",marin.company_lmmg,marin.product_product_1270,
marin.analytic_distribution_model_2022,501.01.00,"{""1609"": 100.0}",marin.company_lmmg,marin.product_product_1270,
marin.analytic_distribution_model_2023,401.04.00,"{""1610"": 100.0}",marin.company_lmmg,marin.product_product_1273,
marin.analytic_distribution_model_2024,501.01.00,"{""1610"": 100.0}",marin.company_lmmg,marin.product_product_1273,
marin.analytic_distribution_model_2025,401.04.00,"{""1611"": 100.0}",marin.company_lmmg,marin.product_product_1275,
marin.analytic_distribution_model_2026,501.01.00,"{""1611"": 100.0}",marin.company_lmmg,marin.product_product_1275,
marin.analytic_distribution_model_2027,401.04.00,"{""1612"": 100.0}",marin.company_lmmg,marin.product_product_1287,
marin.analytic_distribution_model_2028,501.01.00,"{""1612"": 100.0}",marin.company_lmmg,marin.product_product_1287,
marin.analytic_distribution_model_2029,401.04.00,"{""1613"": 100.0}",marin.company_lmmg,marin.product_product_1289,
marin.analytic_distribution_model_2030,501.01.00,"{""1613"": 100.0}",marin.company_lmmg,marin.product_product_1289,
marin.analytic_distribution_model_2031,401.04.00,"{""1614"": 100.0}",marin.company_lmmg,marin.product_product_1308,
marin.analytic_distribution_model_2032,501.01.00,"{""1614"": 100.0}",marin.company_lmmg,marin.product_product_1308,
marin.analytic_distribution_model_2033,401.04.00,"{""1615"": 100.0}",marin.company_lmmg,marin.product_product_1341,
marin.analytic_distribution_model_2034,501.01.00,"{""1615"": 100.0}",marin.company_lmmg,marin.product_product_1341,
marin.analytic_distribution_model_2035,401.04.00,"{""1616"": 100.0}",marin.company_lmmg,marin.product_product_1342,
marin.analytic_distribution_model_2036,501.01.00,"{""1616"": 100.0}",marin.company_lmmg,marin.product_product_1342,
marin.analytic_distribution_model_2037,401.04.00,"{""1617"": 100.0}",marin.company_lmmg,marin.product_product_1353,
marin.analytic_distribution_model_2038,501.01.00,"{""1617"": 100.0}",marin.company_lmmg,marin.product_product_1353,
marin.analytic_distribution_model_2039,401.04.00,"{""1618"": 100.0}",marin.company_lmmg,marin.product_product_1356,
marin.analytic_distribution_model_2040,501.01.00,"{""1618"": 100.0}",marin.company_lmmg,marin.product_product_1356,
marin.analytic_distribution_model_2041,401.04.00,"{""1619"": 100.0}",marin.company_lmmg,marin.product_product_1362,
marin.analytic_distribution_model_2042,501.01.00,"{""1619"": 100.0}",marin.company_lmmg,marin.product_product_1362,
marin.analytic_distribution_model_2043,401.04.00,"{""1620"": 100.0}",marin.company_lmmg,marin.product_product_1364,
marin.analytic_distribution_model_2044,501.01.00,"{""1620"": 100.0}",marin.company_lmmg,marin.product_product_1364,
marin.analytic_distribution_model_2045,401.04.00,"{""1621"": 100.0}",marin.company_lmmg,marin.product_product_1372,
marin.analytic_distribution_model_2046,501.01.00,"{""1621"": 100.0}",marin.company_lmmg,marin.product_product_1372,
marin.analytic_distribution_model_2047,401.04.00,"{""1622"": 100.0}",marin.company_lmmg,marin.product_product_1373,
marin.analytic_distribution_model_2048,501.01.00,"{""1622"": 100.0}",marin.company_lmmg,marin.product_product_1373,
marin.analytic_distribution_model_2049,401.04.00,"{""1623"": 100.0}",marin.company_lmmg,marin.product_product_1387,
marin.analytic_distribution_model_2050,501.01.00,"{""1623"": 100.0}",marin.company_lmmg,marin.product_product_1387,
marin.analytic_distribution_model_2051,401.04.00,"{""1624"": 100.0}",marin.company_lmmg,marin.product_product_1430,
marin.analytic_distribution_model_2052,501.01.00,"{""1624"": 100.0}",marin.company_lmmg,marin.product_product_1430,
marin.analytic_distribution_model_2053,401.04.00,"{""1625"": 100.0}",marin.company_lmmg,marin.product_product_1433,
marin.analytic_distribution_model_2054,501.01.00,"{""1625"": 100.0}",marin.company_lmmg,marin.product_product_1433,
marin.analytic_distribution_model_2055,401.04.00,"{""1626"": 100.0}",marin.company_lmmg,marin.product_product_1434,
marin.analytic_distribution_model_2056,501.01.00,"{""1626"": 100.0}",marin.company_lmmg,marin.product_product_1434,
marin.analytic_distribution_model_2057,401.04.00,"{""1627"": 100.0}",marin.company_lmmg,marin.product_product_1446,
marin.analytic_distribution_model_2058,501.01.00,"{""1627"": 100.0}",marin.company_lmmg,marin.product_product_1446,
marin.analytic_distribution_model_2059,401.04.00,"{""1628"": 100.0}",marin.company_lmmg,marin.product_product_1455,
marin.analytic_distribution_model_2060,501.01.00,"{""1628"": 100.0}",marin.company_lmmg,marin.product_product_1455,
marin.analytic_distribution_model_2061,401.04.00,"{""1629"": 100.0}",marin.company_lmmg,marin.product_product_1457,
marin.analytic_distribution_model_2062,501.01.00,"{""1629"": 100.0}",marin.company_lmmg,marin.product_product_1457,
marin.analytic_distribution_model_2063,401.04.00,"{""1630"": 100.0}",marin.company_lmmg,marin.product_product_1460,
marin.analytic_distribution_model_2064,501.01.00,"{""1630"": 100.0}",marin.company_lmmg,marin.product_product_1460,
marin.analytic_distribution_model_2065,401.04.00,"{""1631"": 100.0}",marin.company_lmmg,marin.product_product_1489,
marin.analytic_distribution_model_2066,501.01.00,"{""1631"": 100.0}",marin.company_lmmg,marin.product_product_1489,
marin.analytic_distribution_model_2067,401.04.00,"{""1632"": 100.0}",marin.company_lmmg,marin.product_product_1490,
marin.analytic_distribution_model_2068,501.01.00,"{""1632"": 100.0}",marin.company_lmmg,marin.product_product_1490,
marin.analytic_distribution_model_2069,401.04.00,"{""1633"": 100.0}",marin.company_lmmg,marin.product_product_1492,
marin.analytic_distribution_model_2070,501.01.00,"{""1633"": 100.0}",marin.company_lmmg,marin.product_product_1492,
marin.analytic_distribution_model_2071,401.04.00,"{""1634"": 100.0}",marin.company_lmmg,marin.product_product_1493,
marin.analytic_distribution_model_2072,501.01.00,"{""1634"": 100.0}",marin.company_lmmg,marin.product_product_1493,
marin.analytic_distribution_model_2073,401.04.00,"{""1635"": 100.0}",marin.company_lmmg,marin.product_product_1495,
marin.analytic_distribution_model_2074,501.01.00,"{""1635"": 100.0}",marin.company_lmmg,marin.product_product_1495,
marin.analytic_distribution_model_2075,401.04.00,"{""1636"": 100.0}",marin.company_lmmg,marin.product_product_1500,
marin.analytic_distribution_model_2076,501.01.00,"{""1636"": 100.0}",marin.company_lmmg,marin.product_product_1500,
marin.analytic_distribution_model_2077,401.04.00,"{""1637"": 100.0}",marin.company_lmmg,marin.product_product_1501,
marin.analytic_distribution_model_2078,501.01.00,"{""1637"": 100.0}",marin.company_lmmg,marin.product_product_1501,
marin.analytic_distribution_model_2079,401.04.00,"{""1638"": 100.0}",marin.company_lmmg,marin.product_product_1507,
marin.analytic_distribution_model_2080,501.01.00,"{""1638"": 100.0}",marin.company_lmmg,marin.product_product_1507,
marin.analytic_distribution_model_2081,401.04.00,"{""1639"": 100.0}",marin.company_lmmg,marin.product_product_1509,
marin.analytic_distribution_model_2082,501.01.00,"{""1639"": 100.0}",marin.company_lmmg,marin.product_product_1509,
marin.analytic_distribution_model_2083,401.04.00,"{""1640"": 100.0}",marin.company_lmmg,marin.product_product_1510,
marin.analytic_distribution_model_2084,501.01.00,"{""1640"": 100.0}",marin.company_lmmg,marin.product_product_1510,
marin.analytic_distribution_model_2085,401.04.00,"{""1641"": 100.0}",marin.company_lmmg,marin.product_product_1518,
marin.analytic_distribution_model_2086,501.01.00,"{""1641"": 100.0}",marin.company_lmmg,marin.product_product_1518,
marin.analytic_distribution_model_2087,401.04.00,"{""1642"": 100.0}",marin.company_lmmg,marin.product_product_1525,
marin.analytic_distribution_model_2088,501.01.00,"{""1642"": 100.0}",marin.company_lmmg,marin.product_product_1525,
marin.analytic_distribution_model_2089,401.04.00,"{""1643"": 100.0}",marin.company_lmmg,marin.product_product_1526,
marin.analytic_distribution_model_2090,501.01.00,"{""1643"": 100.0}",marin.company_lmmg,marin.product_product_1526,
marin.analytic_distribution_model_2091,401.04.00,"{""1644"": 100.0}",marin.company_lmmg,marin.product_product_1530,
marin.analytic_distribution_model_2092,501.01.00,"{""1644"": 100.0}",marin.company_lmmg,marin.product_product_1530,
marin.analytic_distribution_model_2093,401.04.00,"{""1645"": 100.0}",marin.company_lmmg,marin.product_product_1531,
marin.analytic_distribution_model_2094,501.01.00,"{""1645"": 100.0}",marin.company_lmmg,marin.product_product_1531,
marin.analytic_distribution_model_2095,401.04.00,"{""1646"": 100.0}",marin.company_lmmg,marin.product_product_1532,
marin.analytic_distribution_model_2096,501.01.00,"{""1646"": 100.0}",marin.company_lmmg,marin.product_product_1532,
marin.analytic_distribution_model_2097,401.04.00,"{""1647"": 100.0}",marin.company_lmmg,marin.product_product_1546,
marin.analytic_distribution_model_2098,501.01.00,"{""1647"": 100.0}",marin.company_lmmg,marin.product_product_1546,
marin.analytic_distribution_model_2099,401.04.00,"{""1648"": 100.0}",marin.company_lmmg,marin.product_product_1561,
marin.analytic_distribution_model_2100,501.01.00,"{""1648"": 100.0}",marin.company_lmmg,marin.product_product_1561,
marin.analytic_distribution_model_2101,401.04.00,"{""1649"": 100.0}",marin.company_lmmg,marin.product_product_1570,
marin.analytic_distribution_model_2102,501.01.00,"{""1649"": 100.0}",marin.company_lmmg,marin.product_product_1570,
marin.analytic_distribution_model_2103,401.04.00,"{""1650"": 100.0}",marin.company_lmmg,marin.product_product_1575,
marin.analytic_distribution_model_2104,501.01.00,"{""1650"": 100.0}",marin.company_lmmg,marin.product_product_1575,
marin.analytic_distribution_model_2105,401.04.00,"{""1651"": 100.0}",marin.company_lmmg,marin.product_product_1579,
marin.analytic_distribution_model_2106,501.01.00,"{""1651"": 100.0}",marin.company_lmmg,marin.product_product_1579,
marin.analytic_distribution_model_2107,401.04.00,"{""1652"": 100.0}",marin.company_lmmg,marin.product_product_1591,
marin.analytic_distribution_model_2108,501.01.00,"{""1652"": 100.0}",marin.company_lmmg,marin.product_product_1591,
marin.analytic_distribution_model_2109,401.04.00,"{""1653"": 100.0}",marin.company_lmmg,marin.product_product_1592,
marin.analytic_distribution_model_2110,501.01.00,"{""1653"": 100.0}",marin.company_lmmg,marin.product_product_1592,
marin.analytic_distribution_model_2111,401.04.00,"{""1654"": 100.0}",marin.company_lmmg,marin.product_product_1601,
marin.analytic_distribution_model_2112,501.01.00,"{""1654"": 100.0}",marin.company_lmmg,marin.product_product_1601,
marin.analytic_distribution_model_2113,401.04.00,"{""1655"": 100.0}",marin.company_lmmg,marin.product_product_1602,
marin.analytic_distribution_model_2114,501.01.00,"{""1655"": 100.0}",marin.company_lmmg,marin.product_product_1602,
marin.analytic_distribution_model_2115,401.04.00,"{""1656"": 100.0}",marin.company_lmmg,marin.product_product_1603,
marin.analytic_distribution_model_2116,501.01.00,"{""1656"": 100.0}",marin.company_lmmg,marin.product_product_1603,
marin.analytic_distribution_model_2117,401.04.00,"{""1657"": 100.0}",marin.company_lmmg,marin.product_product_1607,
marin.analytic_distribution_model_2118,501.01.00,"{""1657"": 100.0}",marin.company_lmmg,marin.product_product_1607,
marin.analytic_distribution_model_2119,401.04.00,"{""1658"": 100.0}",marin.company_lmmg,marin.product_product_1608,
marin.analytic_distribution_model_2120,501.01.00,"{""1658"": 100.0}",marin.company_lmmg,marin.product_product_1608,
marin.analytic_distribution_model_2121,401.04.00,"{""1659"": 100.0}",marin.company_lmmg,marin.product_product_1619,
marin.analytic_distribution_model_2122,501.01.00,"{""1659"": 100.0}",marin.company_lmmg,marin.product_product_1619,
marin.analytic_distribution_model_2123,401.04.00,"{""1660"": 100.0}",marin.company_lmmg,marin.product_product_1621,
marin.analytic_distribution_model_2124,501.01.00,"{""1660"": 100.0}",marin.company_lmmg,marin.product_product_1621,
marin.analytic_distribution_model_2125,401.04.00,"{""1661"": 100.0}",marin.company_lmmg,marin.product_product_1623,
marin.analytic_distribution_model_2126,501.01.00,"{""1661"": 100.0}",marin.company_lmmg,marin.product_product_1623,
marin.analytic_distribution_model_2127,401.04.00,"{""1662"": 100.0}",marin.company_lmmg,marin.product_product_1653,
marin.analytic_distribution_model_2128,501.01.00,"{""1662"": 100.0}",marin.company_lmmg,marin.product_product_1653,
marin.analytic_distribution_model_2129,401.04.00,"{""1663"": 100.0}",marin.company_lmmg,marin.product_product_1654,
marin.analytic_distribution_model_2130,501.01.00,"{""1663"": 100.0}",marin.company_lmmg,marin.product_product_1654,
marin.analytic_distribution_model_2131,401.04.00,"{""1664"": 100.0}",marin.company_lmmg,marin.product_product_1664,
marin.analytic_distribution_model_2132,501.01.00,"{""1664"": 100.0}",marin.company_lmmg,marin.product_product_1664,
marin.analytic_distribution_model_2133,401.04.00,"{""1665"": 100.0}",marin.company_lmmg,marin.product_product_1669,
marin.analytic_distribution_model_2134,501.01.00,"{""1665"": 100.0}",marin.company_lmmg,marin.product_product_1669,
marin.analytic_distribution_model_2135,401.04.00,"{""1666"": 100.0}",marin.company_lmmg,marin.product_product_1672,
marin.analytic_distribution_model_2136,501.01.00,"{""1666"": 100.0}",marin.company_lmmg,marin.product_product_1672,
marin.analytic_distribution_model_2137,401.04.00,"{""1667"": 100.0}",marin.company_lmmg,marin.product_product_1673,
marin.analytic_distribution_model_2138,501.01.00,"{""1667"": 100.0}",marin.company_lmmg,marin.product_product_1673,
marin.analytic_distribution_model_2139,401.04.00,"{""1668"": 100.0}",marin.company_lmmg,marin.product_product_1674,
marin.analytic_distribution_model_2140,501.01.00,"{""1668"": 100.0}",marin.company_lmmg,marin.product_product_1674,
marin.analytic_distribution_model_2141,401.04.00,"{""1669"": 100.0}",marin.company_lmmg,marin.product_product_1701,
marin.analytic_distribution_model_2142,501.01.00,"{""1669"": 100.0}",marin.company_lmmg,marin.product_product_1701,
marin.analytic_distribution_model_2143,401.04.00,"{""1670"": 100.0}",marin.company_lmmg,marin.product_product_1702,
marin.analytic_distribution_model_2144,501.01.00,"{""1670"": 100.0}",marin.company_lmmg,marin.product_product_1702,
marin.analytic_distribution_model_2145,401.04.00,"{""1671"": 100.0}",marin.company_lmmg,marin.product_product_1703,
marin.analytic_distribution_model_2146,501.01.00,"{""1671"": 100.0}",marin.company_lmmg,marin.product_product_1703,
marin.analytic_distribution_model_2147,401.04.00,"{""1672"": 100.0}",marin.company_lmmg,marin.product_product_1716,
marin.analytic_distribution_model_2148,501.01.00,"{""1672"": 100.0}",marin.company_lmmg,marin.product_product_1716,
marin.analytic_distribution_model_2149,401.04.00,"{""1673"": 100.0}",marin.company_lmmg,marin.product_product_1717,
marin.analytic_distribution_model_2150,501.01.00,"{""1673"": 100.0}",marin.company_lmmg,marin.product_product_1717,
marin.analytic_distribution_model_2151,401.04.00,"{""1708"": 100.0}",marin.company_lmmg,marin.product_product_1749,
marin.analytic_distribution_model_2152,501.01.00,"{""1708"": 100.0}",marin.company_lmmg,marin.product_product_1749,
marin.analytic_distribution_model_2153,401.04.00,"{""1675"": 100.0}",marin.company_lmmg,marin.product_product_1750,
marin.analytic_distribution_model_2154,501.01.00,"{""1675"": 100.0}",marin.company_lmmg,marin.product_product_1750,
marin.analytic_distribution_model_2155,401.04.00,"{""1676"": 100.0}",marin.company_lmmg,marin.product_product_1751,
marin.analytic_distribution_model_2156,501.01.00,"{""1676"": 100.0}",marin.company_lmmg,marin.product_product_1751,
marin.analytic_distribution_model_2157,401.04.00,"{""1677"": 100.0}",marin.company_lmmg,marin.product_product_1762,
marin.analytic_distribution_model_2158,501.01.00,"{""1677"": 100.0}",marin.company_lmmg,marin.product_product_1762,
marin.analytic_distribution_model_2159,401.04.00,"{""1678"": 100.0}",marin.company_lmmg,marin.product_product_1769,
marin.analytic_distribution_model_2160,501.01.00,"{""1678"": 100.0}",marin.company_lmmg,marin.product_product_1769,
marin.analytic_distribution_model_2161,401.04.00,"{""1679"": 100.0}",marin.company_lmmg,marin.product_product_1785,
marin.analytic_distribution_model_2162,501.01.00,"{""1679"": 100.0}",marin.company_lmmg,marin.product_product_1785,
marin.analytic_distribution_model_2163,401.04.00,"{""1680"": 100.0}",marin.company_lmmg,marin.product_product_1788,
marin.analytic_distribution_model_2164,501.01.00,"{""1680"": 100.0}",marin.company_lmmg,marin.product_product_1788,
marin.analytic_distribution_model_2165,401.04.00,"{""1681"": 100.0}",marin.company_lmmg,marin.product_product_1811,
marin.analytic_distribution_model_2166,501.01.00,"{""1681"": 100.0}",marin.company_lmmg,marin.product_product_1811,
marin.analytic_distribution_model_2167,401.04.00,"{""1682"": 100.0}",marin.company_lmmg,marin.product_product_1813,
marin.analytic_distribution_model_2168,501.01.00,"{""1682"": 100.0}",marin.company_lmmg,marin.product_product_1813,
marin.analytic_distribution_model_2169,401.04.00,"{""1683"": 100.0}",marin.company_lmmg,marin.product_product_1820,
marin.analytic_distribution_model_2170,501.01.00,"{""1683"": 100.0}",marin.company_lmmg,marin.product_product_1820,
marin.analytic_distribution_model_2171,401.04.00,"{""1684"": 100.0}",marin.company_lmmg,marin.product_product_1834,
marin.analytic_distribution_model_2172,501.01.00,"{""1684"": 100.0}",marin.company_lmmg,marin.product_product_1834,
marin.analytic_distribution_model_2173,401.04.00,"{""1685"": 100.0}",marin.company_lmmg,marin.product_product_1859,
marin.analytic_distribution_model_2174,501.01.00,"{""1685"": 100.0}",marin.company_lmmg,marin.product_product_1859,
marin.analytic_distribution_model_2175,401.04.00,"{""1686"": 100.0}",marin.company_lmmg,marin.product_product_1895,
marin.analytic_distribution_model_2176,501.01.00,"{""1686"": 100.0}",marin.company_lmmg,marin.product_product_1895,
marin.analytic_distribution_model_2177,401.04.00,"{""1687"": 100.0}",marin.company_lmmg,marin.product_product_1905,
marin.analytic_distribution_model_2178,501.01.00,"{""1687"": 100.0}",marin.company_lmmg,marin.product_product_1905,
marin.analytic_distribution_model_2179,401.04.00,"{""1688"": 100.0}",marin.company_lmmg,marin.product_product_1906,
marin.analytic_distribution_model_2180,501.01.00,"{""1688"": 100.0}",marin.company_lmmg,marin.product_product_1906,
marin.analytic_distribution_model_2181,401.04.00,"{""1689"": 100.0}",marin.company_lmmg,marin.product_product_1942,
marin.analytic_distribution_model_2182,501.01.00,"{""1689"": 100.0}",marin.company_lmmg,marin.product_product_1942,
marin.analytic_distribution_model_2183,401.04.00,"{""1690"": 100.0}",marin.company_lmmg,marin.product_product_1948,
marin.analytic_distribution_model_2184,501.01.00,"{""1690"": 100.0}",marin.company_lmmg,marin.product_product_1948,
marin.analytic_distribution_model_2185,401.04.00,"{""1691"": 100.0}",marin.company_lmmg,marin.product_product_1949,
marin.analytic_distribution_model_2186,501.01.00,"{""1691"": 100.0}",marin.company_lmmg,marin.product_product_1949,
marin.analytic_distribution_model_2187,401.04.00,"{""1692"": 100.0}",marin.company_lmmg,marin.product_product_1969,
marin.analytic_distribution_model_2188,501.01.00,"{""1692"": 100.0}",marin.company_lmmg,marin.product_product_1969,
marin.analytic_distribution_model_2189,401.04.00,"{""1693"": 100.0}",marin.company_lmmg,marin.product_product_1970,
marin.analytic_distribution_model_2190,501.01.00,"{""1693"": 100.0}",marin.company_lmmg,marin.product_product_1970,
marin.analytic_distribution_model_2191,401.04.00,"{""1694"": 100.0}",marin.company_lmmg,marin.product_product_1973,
marin.analytic_distribution_model_2192,501.01.00,"{""1694"": 100.0}",marin.company_lmmg,marin.product_product_1973,
marin.analytic_distribution_model_2193,401.04.00,"{""1695"": 100.0}",marin.company_lmmg,marin.product_product_1998,
marin.analytic_distribution_model_2194,501.01.00,"{""1695"": 100.0}",marin.company_lmmg,marin.product_product_1998,
marin.analytic_distribution_model_2195,401.04.00,"{""1696"": 100.0}",marin.company_lmmg,marin.product_product_1999,
marin.analytic_distribution_model_2196,501.01.00,"{""1696"": 100.0}",marin.company_lmmg,marin.product_product_1999,
marin.analytic_distribution_model_2197,401.04.00,"{""1698"": 100.0}",marin.company_lmmg,marin.product_product_2001,
marin.analytic_distribution_model_2198,501.01.00,"{""1698"": 100.0}",marin.company_lmmg,marin.product_product_2001,
marin.analytic_distribution_model_2199,401.04.00,"{""1697"": 100.0}",marin.company_lmmg,marin.product_product_2002,
marin.analytic_distribution_model_2200,501.01.00,"{""1697"": 100.0}",marin.company_lmmg,marin.product_product_2002,
marin.analytic_distribution_model_2201,401.04.00,"{""1699"": 100.0}",marin.company_lmmg,marin.product_product_2010,
marin.analytic_distribution_model_2202,501.01.00,"{""1699"": 100.0}",marin.company_lmmg,marin.product_product_2010,
marin.analytic_distribution_model_2203,401.04.00,"{""1700"": 100.0}",marin.company_lmmg,marin.product_product_2025,
marin.analytic_distribution_model_2204,501.01.00,"{""1700"": 100.0}",marin.company_lmmg,marin.product_product_2025,
marin.analytic_distribution_model_2205,401.04.00,"{""1701"": 100.0}",marin.company_lmmg,marin.product_product_2040,
marin.analytic_distribution_model_2206,501.01.00,"{""1701"": 100.0}",marin.company_lmmg,marin.product_product_2040,
marin.analytic_distribution_model_2207,401.04.00,"{""1702"": 100.0}",marin.company_lmmg,marin.product_product_2050,
marin.analytic_distribution_model_2208,501.01.00,"{""1702"": 100.0}",marin.company_lmmg,marin.product_product_2050,
marin.analytic_distribution_model_2209,401.04.00,"{""1703"": 100.0}",marin.company_lmmg,marin.product_product_2063,
marin.analytic_distribution_model_2210,501.01.00,"{""1703"": 100.0}",marin.company_lmmg,marin.product_product_2063,
marin.analytic_distribution_model_2211,401.04.00,"{""1704"": 100.0}",marin.company_lmmg,marin.product_product_2070,
marin.analytic_distribution_model_2212,501.01.00,"{""1704"": 100.0}",marin.company_lmmg,marin.product_product_2070,
marin.analytic_distribution_model_2213,401.04.00,"{""1705"": 100.0}",marin.company_lmmg,marin.product_product_2071,
marin.analytic_distribution_model_2214,501.01.00,"{""1705"": 100.0}",marin.company_lmmg,marin.product_product_2071,
marin.analytic_distribution_model_2215,401.04.00,"{""1706"": 100.0}",marin.company_lmmg,marin.product_product_2072,
marin.analytic_distribution_model_2216,501.01.00,"{""1706"": 100.0}",marin.company_lmmg,marin.product_product_2072,
marin.analytic_distribution_model_2217,401.04.00,"{""1707"": 100.0}",marin.company_lmmg,marin.product_product_2162,
marin.analytic_distribution_model_2218,501.01.00,"{""1707"": 100.0}",marin.company_lmmg,marin.product_product_2162,
marin.analytic_distribution_model_2219,401.04.00,"{""1708"": 100.0}",marin.company_lmmg,marin.product_product_2167,
marin.analytic_distribution_model_2220,501.01.00,"{""1708"": 100.0}",marin.company_lmmg,marin.product_product_2167,
marin.analytic_distribution_model_2221,401.04.00,"{""1709"": 100.0}",marin.company_lmmg,marin.product_product_2173,
marin.analytic_distribution_model_2222,501.01.00,"{""1709"": 100.0}",marin.company_lmmg,marin.product_product_2173,
marin.analytic_distribution_model_2223,401.04.00,"{""1710"": 100.0}",marin.company_lmmg,marin.product_product_2186,
marin.analytic_distribution_model_2224,501.01.00,"{""1710"": 100.0}",marin.company_lmmg,marin.product_product_2186,
marin.analytic_distribution_model_2225,401.04.00,"{""1711"": 100.0}",marin.company_lmmg,marin.product_product_2197,
marin.analytic_distribution_model_2226,501.01.00,"{""1711"": 100.0}",marin.company_lmmg,marin.product_product_2197,
marin.analytic_distribution_model_2227,401.04.00,"{""1712"": 100.0}",marin.company_lmmg,marin.product_product_2223,
marin.analytic_distribution_model_2228,501.01.00,"{""1712"": 100.0}",marin.company_lmmg,marin.product_product_2223,
marin.analytic_distribution_model_2229,401.04.00,"{""1713"": 100.0}",marin.company_lmmg,marin.product_product_2233,
marin.analytic_distribution_model_2230,501.01.00,"{""1713"": 100.0}",marin.company_lmmg,marin.product_product_2233,
marin.analytic_distribution_model_2231,401.04.00,"{""1714"": 100.0}",marin.company_lmmg,marin.product_product_2235,
marin.analytic_distribution_model_2232,501.01.00,"{""1714"": 100.0}",marin.company_lmmg,marin.product_product_2235,
marin.analytic_distribution_model_2233,401.04.00,"{""1715"": 100.0}",marin.company_lmmg,marin.product_product_2242,
