id,currency_id/id,name,code,account_type,reconcile,create_asset,deprecated,opening_credit,opening_debit,opening_balance,tag_ids/id,company_ids/id
account_1260_603_30_001,,Other contributions FF,603.30.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1261_603_32_001,,Administrative services FF,603.32.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1262_603_32_002,,Administrative services NF,603.32.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1263_603_34_001,,Fees to individuals FF,603.34.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1264_603_34_002,,Fees to individuals NF,603.34.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1265_603_38_001,,Fees to legal entities FF,603.38.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1266_603_38_002,,Fees to legal entities NF,603.38.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1267_603_45_001,,Lease to individuals FF,603.45.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1268_603_45_002,,Lease to individuals NF,603.45.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1269_603_48_001,,Fuel and lubricants FF,603.48.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1270_603_48_002,,Fuel and lubricants NF,603.48.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1271_603_49_001,,Per diems and travel expenses FF,603.49.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1272_603_49_002,,Per diems and travel expenses NF,603.49.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1273_603_50_001,,"Telephone, internet FF",603.50.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1274_603_50_002,,"Telephone, internet NF",603.50.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1275_603_51_001,,Water FF,603.51.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1276_603_51_002,,Water NF,603.51.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1277_603_52_001,,Electric power FF,603.52.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1278_603_52_002,,Electric power NF,603.52.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1279_603_53_002,,Surveylance and security NF,603.53.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1280_603_54_001,,Cleaning articles and expenses FF,603.54.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1281_603_54_002,,Cleaning articles and expenses NF,603.54.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1282_603_55_001,,Office supplies and stationery FF,603.55.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1283_603_55_002,,Office supplies and stationery NF,603.55.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1284_603_56_001,,Maintenance and conservation FF,603.56.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1285_603_56_002,,Maintenance and conservation NF,603.56.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1286_603_57_001,,Insurance and bonds FF,603.57.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1287_603_58_001,,Other taxes and duties FF,603.58.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1288_603_58_002,,Other taxes and duties NF,603.58.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1289_603_59_001,,Tax penalties FF,603.59.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1290_603_61_001,,"Promotion, advertising and publicity FF",603.61.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1291_603_61_002,,"Promotion, advertising and publicity NF",603.61.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1292_603_61_003,,Convention FF,603.61.003,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1293_603_62_001,,Employee training FF,603.62.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1294_603_62_002,,Employee training NF,603.62.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1295_603_75_001,,Uniforms FF,603.75.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1296_603_75_002,,Uniforms NF,603.75.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1297_603_76_001,,Property taxes FF,603.76.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1298_603_76_002,,Property taxes NF,603.76.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1299_603_82_002,,Other administration expenses NF,603.82.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmr,marin_data.company_society"
account_1300_603_83_006,,Non-deductible expenses - Administrative services,603.83.006,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_society"
account_1301_603_83_008,,Non-deductible expenses - Actualizaciones,603.83.008,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1302_603_100_002_lmmr,,Cash trade LMMR --> bank LMMG,603.100.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1303_603_100_003,,Cash trade LMMG --> bank GLMM,603.100.003,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1304_603_101_002_lmmr,,Bank trade LMMR --> bank LMMG,603.101.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1305_603_101_003_lmmr,,Bank trade LMMR --> bank GLMM,603.101.003,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1306_603_102_002_lmmr,,Bank trade LMMG --> self cash to thirth parties,603.102.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1307_611_01_001,,Income tax (ISR),611.01.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1308_701_01_001,,Currency exchange loss,701.01.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1309_701_04_001,,Interest expense to domestic bank FF,701.04.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1310_701_08_001,,Interest expense to domestic legal entities FF,701.08.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1311_701_10_001,,Bank commissions FF,701.10.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1312_702_01_001,,Currency exchange gain,702.01.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1313_703_21_001,,Other expenses FF,703.21.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr"
account_1314_703_21_002,,Loss due to cash discrepancy,703.21.002,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1315_703_21_003,,Loss from cash discount,703.21.003,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1316_704_01_001,,Gain on sale and/or disposal of lands FF,704.01.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1317_704_03_001,,Gain on sale and/or disposal of machinery and equipment FF,704.03.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1318_704_04_001,,"Gain on sale and/or disposal of automobiles, buses, trucks, forklifts or trailers FF",704.04.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1319_704_04_002,,"Gain on sale and/or disposal of automobiles, buses, trucks, forklifts or trailers NF",704.04.002,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1320_704_22_001,,Gain from cash discount,704.22.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1321_704_23_001,,Other products FF,704.23.001,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1322_704_23_002,,Gain from cash discrepancy,704.23.002,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1323_704_23_003,,Indemnities FF,704.23.003,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl,marin_data.company_society"
account_1324_899_01_099,,Cash flow basis for taxation,899.01.099,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,"marin_data.company_lmmg,marin_data.company_lmmr,marin_data.company_tjgl"
account_1325_101_01_001_lmmr,,Cash main,101.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1326_101_01_003_lmmr,base.USD,Cash USD,101.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1327_101_01_005_lmmr,,Cash BAL,101.01.005,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1328_101_01_007_lmmr,,Cash SJN,101.01.007,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1329_102_01_001_lmmr,,Bank BBVA 0194254961,102.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1330_102_01_002_lmmr,,Bank Banorte 0313328770,102.01.002,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1331_102_01_003_lmmr,,Bank Efectivale - Expenses,102.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1332_102_01_004_lmmr,,Bank BanBajio 0038383478,102.01.004,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1333_102_01_020_lmmr,,Bank BBVA meta segura,102.01.020,Bank and Cash,True,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmr
account_1334_202_03_002_lmmr,,Bank BBVA CC 4406,202.03.002,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1335_202_03_003_lmmr,,Bank BBVA revolving business credit,202.03.003,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1336_202_03_004_lmmr,,Bank BBVA TN 5064,202.03.004,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1337_202_03_005_lmmr,,Bank BBVA 1007025823,202.03.005,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1338_202_03_006_lmmr,,Bank American Express Gold,202.03.006,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1339_202_03_007_lmmr,,Bank American Express Platinum,202.03.007,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmr
account_1340_101_01_001_tjgl,,Cash main,101.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_tjgl
account_1341_101_01_003_tjgl,base.USD,Cash USD,101.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_tjgl
account_1342_102_01_001_tjgl,,Bank BBVA 1,102.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_tjgl
account_1343_102_01_010_tjgl,,Bank BBVA Payroll,102.01.010,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_tjgl
account_1344_102_01_003_tjgl,,Bank Banamex,102.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_tjgl
account_1345_101_01_001_lmmg,,Cash main,101.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1346_101_01_003_lmmg,base.USD,Cash USD,101.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1347_102_01_001_lmmg,,Bank BBVA 0478986592,102.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1348_102_01_002_lmmg,,Bank BBVA 0110152269,102.01.002,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1349_102_01_003_lmmg,,Bank Efectivale - Expenses,102.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1350_102_01_004_lmmg,,Bank BanBajio 0038383038,102.01.004,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1351_102_01_010_lmmg,,Bank BBVA Payroll,102.01.010,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1352_202_03_002_lmmg,,Bank BBVA CC 5435,202.03.002,Credit Card,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmg
account_1353_401_04_010_lmmg,,Sales 0% FX - bank trade LMMR --> bank LMMG,401.04.010,Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmg
account_1354_503_01_006_lmmg,,Purchase discounts due payment in LMMR,503.01.006,Other Income,,No,,0.0,0.0,0.0,l10n_mx.tag_credit_balance_account,marin_data.company_lmmg
account_1355_603_100_001_lmmg,,Cash trade LMMG --> bank LMMR,603.100.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1356_603_101_001_lmmg,,Bank trade LMMG --> bank LMMR,603.101.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1357_603_102_001_lmmg,,Bank trade LMMR --> cash LMMG to thirth parties,603.102.001,Expenses,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_lmmg
account_1358_101_01_001_xm,,Cash main,101.01.001,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_society
account_1359_101_01_003_xm,base.USD,Cash USD,101.01.003,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_society
account_1360_102_01_002_xm,,Bank BBVA main,102.01.002,Bank and Cash,,No,,0.0,0.0,0.0,l10n_mx.tag_debit_balance_account,marin_data.company_society
