id,name,is_storable,type,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,sale_ok,is_published,allow_out_of_stock_order,tracking,invoice_policy,bill_policy,manufacturer_pref,uom_id/id,categ_id/id,unspsc_code_id/id,manufacturer_id/id,supplier_taxes_id/id,product_tag_ids/id,pos_categ_ids/id
product_template_1701,Haifa Multi Micro Combi 1kg,True,Goods,1.0,200.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_haifa,,,
product_template_1702,Haifa Multi Micro Zinc 1kg,True,Goods,1.0,200.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_haifa,,,
product_template_1703,Haifa MultiCal GG 15.5-0-0 19 1x25kg,True,Goods,1.0,360.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_164,fleet.product_category_vehicle_others,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_haifa,,,
product_template_1704,Haifa Turbo K 15-15-15 1x25kg,True,Goods,1.0,550.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_164,fleet.product_category_vehicle_others,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_haifa,,,
product_template_1705,Harmony,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_141,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_corteva,,marin_data.product_tag_157,
product_template_1706,Harvanta,True,Goods,1.0,2200.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_145,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_helm,,marin_data.product_tag_35,
product_template_1707,Headline 1L,True,Goods,1192.0,1550.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_155,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_basf,,marin_data.product_tag_134,marin_data.pos_category_103
product_template_1708,Headline 1x10L,True,Goods,1.0,0.0,0.0,11.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_155,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_basf,,marin_data.product_tag_134,
product_template_1709,Helfosat 1L,True,Goods,1.0,1.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_136,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_helm,,marin_data.product_tag_79,
product_template_1710,Helmfidor 0.250L,True,Goods,1.0,200.0,0.0,0.27,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,marin_data.product_tag_81,
product_template_1711,Helmfidor 1L,True,Goods,1.0,850.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,marin_data.product_tag_81,
product_template_1712,Helmonil 1L,True,Goods,1.0,230.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_helm,,marin_data.product_tag_26,
product_template_1713,Helmonil 1x10L,True,Goods,1.0,1600.0,0.0,11.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_helm,,marin_data.product_tag_26,
product_template_1714,Herald 0.250L,True,Goods,1.0,0.0,0.0,0.27,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,,,marin_data.product_tag_57,
product_template_1715,Herbizina Plus 1kg,True,Goods,87.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_142,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_agroterrum,,marin_data.product_tag_9,
product_template_1716,Hidrobacter 0.800kg,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_153,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,,,,
product_template_1717,Hierbamina 0.950L,True,Goods,84.01,135.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,68779,marin_data.uom_120,marin_data.product_category_140,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_syngenta,,marin_data.product_tag_1,marin_data.pos_category_104
product_template_1718,Hierbamina 1L,True,Goods,1.0,140.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_140,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_syngenta,,marin_data.product_tag_1,
product_template_1719,Humi Fert 1x5L,True,Goods,1.0,410.0,0.0,5.5,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_cosmocel,,,
product_template_1720,Humiplex 50G Esferico 1x20kg,True,Goods,613.0,900.0,0.0,20.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_163,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,
product_template_1721,Humitron 1L,True,Goods,49.0,110.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,marin_data.pos_category_107
product_template_1722,Humitron 1x20L,True,Goods,977.0,2000.0,0.0,25.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,marin_data.pos_category_107
product_template_1723,Hummus 1x20L,True,Goods,1.0,1.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_160,product_unspsc.unspsc_code_10171702,,,,
product_template_1724,Iguana 0.100kg,True,Goods,1.0,1.0,0.0,0.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_137,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_adama,,marin_data.product_tag_97,
product_template_1725,Imidacron 70WG 0.500kg,True,Goods,613.0,900.0,0.0,0.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_81,marin_data.pos_category_105
product_template_1726,Inex-A 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_134,product_unspsc.unspsc_code_10170000,marin_data.manufacturer_cosmocel,,,
product_template_1727,Infinito 1L,True,Goods,1.0,800.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,"marin_data.product_tag_65,marin_data.product_tag_128",
product_template_1728,Ingenux XM 800 WG 1kg,True,Goods,205.0,450.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,marin_data.product_tag_74,marin_data.pos_category_103
product_template_1729,Innovator 1x20L,True,Goods,1.0,15000.0,0.0,22.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_153,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_gruindag,,marin_data.product_tag_146,
product_template_1730,Inoquos bottle 1L R.50 110gr 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_24122002,marin_data.manufacturer_inoquos,,,
product_template_1731,Inoquos cap R.50 Bca C/Ln,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_24122002,marin_data.manufacturer_inoquos,,,
product_template_1732,Inoquos cap R.50 Bca C/Ln liner with valve,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_24122002,marin_data.manufacturer_inoquos,,,
product_template_1733,Inspire Gold 1L,True,Goods,690.3,1300.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,74879,uom.product_uom_litre,marin_data.product_category_154,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,"marin_data.product_tag_39,marin_data.product_tag_44",marin_data.pos_category_103
product_template_1734,InterGuzan 1kg,True,Goods,1.0,265.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_153,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_iqc,,"marin_data.product_tag_112,marin_data.product_tag_156",marin_data.pos_category_103
product_template_1735,Interene 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_iqc,,,
product_template_1736,Intrali 1kg,True,Goods,1.0,3800.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_133,
product_template_1737,Irrigaid Gold 1x10L,True,Goods,2196.6,4000.0,0.0,11.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_135,product_unspsc.unspsc_code_10170000,marin_data.manufacturer_advan,,,
product_template_1738,Isabion 1L,True,Goods,383.0,680.0,0.0,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,51369,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_syngenta,,,marin_data.pos_category_107
product_template_1739,Isabion 1x5L,True,Goods,1.0,650.0,0.0,5.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,80816,marin_data.uom_126,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_syngenta,,,
product_template_1740,Isaosa Complejo Triple 16 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_isaosa,,,
product_template_1741,Isaosa DAP 18-46-00 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171603,marin_data.manufacturer_isaosa,,,
product_template_1742,Isaosa KCL Cloruro de Potasio 00-00-60 + Ca 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171602,marin_data.manufacturer_isaosa,,,
product_template_1743,Isaosa MAP 11-52-00 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171603,marin_data.manufacturer_isaosa,,,
product_template_1744,Isaosa Mezcla Plata 12-26-14 + 9S+ME 1ton,True,Goods,1.0,24000.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_isaosa,,,
product_template_1745,Isaosa Mezcla Plata Reabone 13-07-22 +ME 1ton,True,Goods,1.0,24000.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_isaosa,,,
product_template_1746,Isaosa NKS Nitrato de potasio 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_164,fleet.product_category_vehicle_others,product_unspsc.unspsc_code_10171602,marin_data.manufacturer_isaosa,,,
product_template_1747,Isaosa Sulfato de amonio 21-00-00 + 24S 1ton,True,Goods,1.0,330.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_isaosa,,,
product_template_1748,Isaosa Sulfato de magnesio 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_isaosa,,,
product_template_1749,Isaosa Sulfato de potasio 00-00-50 1ton,True,Goods,1.0,0.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171602,marin_data.manufacturer_isaosa,,,
product_template_1750,Isaosa Urea 46-00-00 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171507,marin_data.manufacturer_isaosa,,,
product_template_1751,Ixi 0.900L,True,Goods,58.49,110.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_119,marin_data.product_category_136,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_agricam,,marin_data.product_tag_114,
product_template_1752,Ixi 1x5L,True,Goods,283.0,550.0,0.0,5.5,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_136,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_agricam,,marin_data.product_tag_114,marin_data.pos_category_104
product_template_1753,Jaca 0.950L,True,Goods,189.93,340.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_120,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_101,marin_data.pos_category_105
product_template_1754,Jade 1x20kg,True,Goods,1.0,1050.0,0.0,20.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_163,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,marin_data.product_tag_81,
product_template_1755,K-Fol 1kg,True,Goods,99.0,150.0,0.001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_165,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,marin_data.pos_category_107
product_template_1756,K-Fol 1x10kg,True,Goods,788.0,1400.0,0.0,10.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_160,marin_data.product_category_165,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,marin_data.pos_category_107
product_template_1757,K-Mag Premium 1ton,True,Goods,1.0,1080.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171602,marin_data.manufacturer_isaosa,,,
product_template_1758,K-tionic 1L,True,Goods,78.0,140.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,marin_data.pos_category_107
product_template_1759,K-tionic 1x20L,True,Goods,1551.12,2600.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,
product_template_1760,KCL Cloruro de Potasio 00-00-60 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171602,,,,
product_template_1761,Kadostim 1L,True,Goods,1.0,475.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_165,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_inagrosa,,,
product_template_1762,Kaiso 0.950L,True,Goods,1.0,450.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_120,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_nufarm,,marin_data.product_tag_87,
product_template_1763,Kanemite 0.200L,True,Goods,1.0,0.0,0.0,0.22,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_111,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_4,
product_template_1764,Kanemite 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_4,
product_template_1765,Kanemite 1gal,True,Goods,4850.0,7200.0,0.0,4.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_gal,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_4,
product_template_1766,Karate Zeon 0.200L,True,Goods,155.0,260.0,0.0,0.22,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,67951,marin_data.uom_111,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_87,marin_data.pos_category_105
product_template_1767,Karate Zeon 0.250L,True,Goods,155.0,280.0,0.0,0.27,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_87,marin_data.pos_category_105
product_template_1768,Karate Zeon 1L,True,Goods,643.0,900.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,30901,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_87,marin_data.pos_category_105
product_template_1769,Karma 350 SC  0.950L,True,Goods,337.0,900.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_120,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_81,
product_template_1770,Kasugamicina 4% SL 200L,True,Goods,50908.0,1.0,0.0,200.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_132,marin_data.product_category_125,product_unspsc.unspsc_code_51101500,marin_data.manufacturer_globe,marin_data.tax_1029_vat_0_0_lmmr,marin_data.product_tag_86,
product_template_1771,Kasumin 2% 1L,True,Goods,375.0,550.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_upl,,marin_data.product_tag_86,
product_template_1772,Kasumin 2% 1x5L,True,Goods,1900.0,2520.0,0.0,5.5,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_upl,,marin_data.product_tag_86,
product_template_1773,Kaxtoli 1kg,True,Goods,400.0,700.0,0.001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,marin_data.product_tag_85,marin_data.pos_category_101
product_template_1774,Kelatex Zinc Forte 1kg,True,Goods,1.0,1.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_cosmocel,,,
product_template_1775,Kik 0.250L,True,Goods,58.85,125.0,0.0,0.27,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_versa,,marin_data.product_tag_7,marin_data.pos_category_105
product_template_1776,Kik 0.970L,True,Goods,203.3,440.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_122,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_versa,,marin_data.product_tag_7,marin_data.pos_category_105
product_template_1777,Kiloton 30-30 1L,True,Goods,200.0,400.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_152,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,marin_data.product_tag_112,marin_data.pos_category_103
product_template_1778,Kiloton 30-30 1x20L,True,Goods,3602.0,7000.0,0.0,25.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_152,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,marin_data.product_tag_112,marin_data.pos_category_103
product_template_1779,Kimfol,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,,,,
product_template_1780,Kimura 0.250L,True,Goods,1.0,417.0,0.0,0.27,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_shokubutsu,,,
product_template_1781,Kirio 7 0.200L,True,Goods,37.97,140.0,0.0,0.22,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,27198,marin_data.uom_111,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_87,
product_template_1782,Kirio 7 1L,True,Goods,244.61,480.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,27196,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_syngenta,,marin_data.product_tag_87,marin_data.pos_category_105
product_template_1783,Kirio 7 CE 0.200L,True,Goods,1.0,0.0,0.0,0.22,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_111,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_87,
product_template_1784,Klorpan 1L,True,Goods,1.0,265.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_nufarm,,marin_data.product_tag_27,
product_template_1785,Klorpan 1x10L,True,Goods,1600.0,2400.0,0.0,10.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_nufarm,,marin_data.product_tag_27,marin_data.pos_category_105
product_template_1786,Konfiro 350 SC 1L,True,Goods,254.0,750.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agroterrum,,marin_data.product_tag_81,marin_data.pos_category_105
product_template_1787,Konzym 1kg,True,Goods,1.0,1.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agroterrum,,marin_data.product_tag_20,
product_template_1788,Kook 1L,True,Goods,370.0,680.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_142,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_versa,"marin_data.tax_1029_vat_0_0_lmmr,marin_data.tax_1013_ieps_6_0_lmmr",marin_data.product_tag_99,marin_data.pos_category_104
product_template_1789,Kumpel Max 1L,True,Goods,1.0,600.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,"marin_data.product_tag_81,marin_data.product_tag_87",
